time,position,velocity
2.119,0.048284137127283154,0.11847432380818533
2.12,0.048402611451091336,0.11793224527500841
2.121,0.048520543696366346,0.12690522692334907
2.122,0.0486474489232897,0.12635656887292374
2.123,0.04877380549216262,0.12580691609925437
2.124,0.04889961240826187,0.1252562745862831
2.125,0.04902486868284815,0.12470465032490735
2.126,0.04914957333317306,0.12415204931291642
2.1270000000000002,0.04927372538248598,0.12359847755492823
2.128,0.049397323860040906,0.1230439410623259
2.129,0.049520367801103235,0.12248844585319432
2.13,0.04964285624695643,0.12193199795225669
2.1310000000000002,0.04976478824490868,0.13087817482834144
2.132,0.04989566641973702,0.13031508785847817
2.133,0.0500259815075955,0.12975097365035157
2.134,0.05015573248124585,0.12918583834845043
2.1350000000000002,0.0502849183195943,0.12861968810446375
2.136,0.050413538007698766,0.12805252907721557
2.137,0.05054159053677598,0.12748436743259997
2.138,0.050669074904208584,0.1269152093435159
2.1390000000000002,0.0507959901135521,0.12634506098980205
2.14,0.0509223351745419,0.12577392855817163
2.141,0.05104810910310007,0.1346925948904017
2.142,0.05118280169799047,0.1341147675019255
2.1430000000000002,0.0513169164654924,0.13353588210119463
2.144,0.051450452347593593,0.1329559449954891
2.145,0.05158340829258908,0.13237496249951541
2.146,0.0517157832550886,0.13179294093533978
2.1470000000000002,0.05184757619602394,0.13120988663232122
2.148,0.05197878608265626,0.1306258059270448
2.149,0.052109411888583305,0.13004070516325472
2.15,0.05223945259374656,0.12945459069178727
2.1510000000000002,0.052368907184438346,0.13834507434456644
2.152,0.05250725225878291,0.13775221273554977
2.153,0.05264500447151846,0.13715826410659418
2.154,0.052782162735625054,0.1365632349298257
2.1550000000000002,0.05291872597055488,0.13596713168500454
2.156,0.05305469310223988,0.1353699608594565
2.157,0.05319006306309934,0.13477172894800435
2.158,0.053324834792047346,0.13417244245289936
2.1590000000000003,0.05345900723450025,0.13357210788375243
2.16,0.053592579342384,0.13297073175746554
2.161,0.05372555007414146,0.14183239480473914
2.162,0.0538673824689462,0.14122422310659535
2.1630000000000003,0.0540086066920528,0.1406149371703526
2.164,0.05414922162922315,0.14000454363484688
